#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,1257,17,KB0G,-0.2,3,   boost,-0.53,83119,1639.45,-0.2,0,33,4.2,4.17,4.16,9.88,0.34,-0.02,-0.44,0.23,-0.2,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.19,3,   boost,0,83119,1639.45,-0.2,0,33,4.2,4.17,4.16,9.9,0.34,0.07,0.29,0.05,-0.08,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.18,3,   boost,-0.53,83118,1639.55,-0.1,0,33,4.2,4.17,4.16,9.9,0.34,0.02,0.1,0.23,-0.08,-0.05,-0.48,-0.05,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.17,3,   boost,-0.53,83117,1639.65,0,0,33,4.2,4.17,4.16,9.87,0.31,0,0.41,0.05,0.04,-0.05,-0.48,-0.05,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.16,3,   boost,-0.53,83117,1639.65,0,0,33,4.2,4.17,4.16,9.9,0.33,0.01,-0.14,0.11,0.04,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.15,3,   boost,-0.53,83110,1640.33,0.68,0,33,4.2,4.17,4.16,9.87,0.32,-0.02,0.04,-0.01,0.1,-0.04,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.14,3,   boost,-0.53,83112,1640.14,0.49,0,33,4.2,4.17,4.16,9.88,0.26,0.09,0.29,-0.01,0.1,-0.05,-0.48,-0.05,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.13,3,   boost,-0.53,83112,1640.14,0.49,0,33,4.2,4.17,4.16,9.87,0.25,0.02,-0.02,-0.01,0.04,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.12,3,   boost,-0.53,83108,1640.53,0.88,0.01,32.9,4.2,4.17,4.16,9.89,0.31,0.07,-0.02,0.05,-0.2,-0.05,-0.48,-0.05,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.11,3,   boost,-0.53,83117,1639.65,0,0.05,32.9,4.2,4.17,4.16,9.83,0.21,0.02,0.17,-0.01,-0.14,-0.05,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.1,3,   boost,-0.53,83117,1639.65,0,0.18,32.9,4.2,4.17,4.16,9.94,0.24,0.08,-0.14,-0.32,-0.08,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.09,3,   boost,-0.53,83158,1635.64,-4.01,0.43,32.9,4.2,4.17,4.16,9.86,0.29,-0.13,-0.99,0.05,0.28,-0.05,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.08,3,   boost,103.37,83104,1640.92,1.27,0.82,32.9,4.2,4.17,4.16,9.85,0.4,0.02,0.59,-0.13,0.04,-0.05,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.07,3,   boost,73.15,83164,1635.06,-4.59,1.36,32.9,4.2,4.17,4.16,74.47,14.83,10.85,3.03,1.39,-2.46,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.06,3,   boost,69.44,83103,1641.02,1.37,2,32.9,4.2,4.17,4.16,86.18,7.24,-4.27,6.64,4.63,-6.25,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.05,3,   boost,70.5,83108,1640.53,0.88,2.7,32.9,4.2,4.17,4.16,81.61,-3.94,-2.32,-5.82,-0.68,-6.67,-0.05,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.04,3,   boost,70.5,83121,1639.26,-0.39,3.41,32.9,4.2,4.17,4.16,82.55,-2.62,-0.65,-21.75,-0.56,-13.08,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.03,3,   boost,69.44,83093,1642,2.35,4.11,32.9,4.2,4.17,4.16,82.26,7.83,-2.09,-37.43,3.41,-12.65,-0.05,-0.48,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.02,3,   boost,70.5,83116,1639.75,0.1,4.81,32.9,4.2,4.17,4.16,80.68,-1.87,6.55,42.46,-1.66,-2.16,-0.05,-0.48,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,-0.01,3,   boost,71.03,83099,1641.41,1.76,5.51,32.9,4.2,4.17,4.16,82.36,-4.22,-7.81,105.7,-4.83,-0.39,-0.05,-0.47,-0.04,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.87,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.85,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.85,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.85,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.85,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.85,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
6,1257,17,KB0G,0,3,   boost,68.38,83137,1637.7,-1.95,6.21,32.9,4.2,4.17,4.16,82.67,-3.37,7.85,105.39,-1.48,-3.5,-0.05,-0.47,-0.03,1.86,4.18,0,0.01,0.01,0.01,1,1,13,40.8858039,-104.6377364,1671,2019,5,4,20,26,19,0,0,0,0,1.2,0.7,1,41,0,43,0,0,43,0,0,0,0,0,0,36,0,36,0,40,31,36,0,0,34,0,36,0,0,0,0,0,0,0,0
