#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5018, 11,KI7HNA,    -0.20, 3,   boost,   -0.00,  86654.00, 1299.81,    0.47,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.19, 3,   boost,   -0.00,  86670.00, 1298.29,   -1.04,    0.00, 41.0, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.18, 3,   boost,   -0.00,  86657.00, 1299.52,    0.19,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.17, 3,   boost,   -0.00,  86668.00, 1298.48,   -0.85,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.16, 3,   boost,   -0.00,  86654.00, 1299.81,    0.47,    0.00, 41.0, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.15, 3,   boost,   -0.00,  86684.00, 1296.97,   -2.36,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.14, 3,   boost,   -0.00,  86659.00, 1299.33,    0.00,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.13, 3,   boost,   -0.00,  86659.00, 1299.33,    0.00,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.12, 3,   boost,   -0.00,  86649.00, 1300.28,    0.94,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.11, 3,   boost,   -0.00,  86662.00, 1299.05,   -0.28,    0.00, 41.0, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.10, 3,   boost,   -0.00,  86657.00, 1299.52,    0.19,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.09, 3,   boost,   -0.00,  86676.00, 1297.73,   -1.61,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.08, 3,   boost,   -0.00,  86683.00, 1297.07,   -2.27,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.07, 3,   boost,   -0.00,  86682.00, 1297.16,   -2.17,    0.00, 41.0, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.06, 3,   boost,   -0.00,  86665.00, 1298.77,   -0.57,    0.00, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.05, 3,   boost,   -0.00,  86673.00, 1298.01,   -1.32,    0.01, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.04, 3,   boost,   -0.00,  86654.00, 1299.81,    0.47,    0.11, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.03, 3,   boost,   -0.00,  86667.00, 1298.58,   -0.76,    0.49, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.02, 3,   boost,   -0.00,  86669.00, 1298.39,   -0.94,    1.37, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,    -0.01, 3,   boost,  107.08,  87029.00, 1264.44,  -34.90,    2.92, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
6, 5018, 11,KI7HNA,     0.00, 3,   boost,  579.39,  86637.00, 1301.41,    2.08,    5.12, 40.9, 4.06, 4.07, 4.06, 1, 1,  9,  43.8000522,-120.6498681,  1384.0, 2020,  7, 18, 23,  6, 47,        0,        0,   0,   0,   1.7,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 35,  0,  0, 31,  0, 34, 33,  0, 28,  0,  0, 32,  0,  0,  0,  0, 29, 33,  0, 23,  0,  0,  0
