#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,2378,21,N0CALL,-0.3,3,   boost,0,96754,387.64,-0.26,0,37.1,4.1,0,4.1,9.8,-0.32,-0.38,-0.22,-0.09,0.12,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.29,3,   boost,0,96750,387.99,0.09,0,37.1,4.1,0,4.1,9.88,-0.27,-0.33,0.15,-0.03,0.3,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.28,3,   boost,0,96750,387.99,0.09,0,37.1,4.1,0,4.1,9.94,-0.01,-0.12,0.21,-0.27,0.42,-1.09,-0.54,-0.57,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.27,3,   boost,0,96750,387.99,0.09,0,37.1,4.1,0,4.1,9.8,0.32,0,-0.09,-0.09,0.36,-1.09,-0.54,-0.57,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.26,3,   boost,0,96765,386.69,-1.21,0,37.1,4.1,0,4.1,9.88,0.72,0.16,0.64,-0.09,0.36,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.25,3,   boost,0,96751,387.9,0,0,37.1,4.1,0,4.1,9.77,0.79,-0.03,-0.46,0.03,0.18,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.24,3,   boost,0,96749,388.08,0.17,0,37.1,4.1,0,4.1,9.94,0.49,-0.19,0.03,0.03,-0.13,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.23,3,   boost,0,96755,387.56,-0.35,0,37.1,4.1,0,4.1,9.93,0.36,-0.13,0.03,0.22,-0.37,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.22,3,   boost,0,96754,387.64,-0.26,0,37.1,4.1,0,4.1,9.68,0.16,-0.27,-0.52,-0.03,-0.31,-1.09,-0.54,-0.56,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2378,21,N0CALL,-0.21,3,   boost,0,96758,387.3,-0.6,0,37.1,4.1,0,4.1,9.9,-0.09,0.01,0.21,0.09,-0.25,-1.09,-0.54,-0.57,1.08,4.15,0,0,0,0,1,1,12,37.1676488,-97.7361638,382,2020,10,10,19,32,54,0,0,342,0,1.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
