time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
-0.3,0,98766,215.23,0.17,0,19.2,9.25,0.14,0.34,0.51,-0.05,0.28,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.29,0,98771,214.8,-0.25,0,19.2,9.87,-0.43,0.11,0.02,-0.17,-0.45,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.28,0,98763,215.48,0.42,0,19.2,10.39,0.61,1.19,-0.96,-0.17,0.1,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.27,0,98769,214.97,-0.08,0,19.2,10.27,-1.09,0.36,1.36,-0.48,0.03,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.26,-0.53,98770,214.89,-0.17,0,19.2,9.82,0.79,1.21,-1.94,-0.17,0.28,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.25,0,98778,214.21,-0.85,0,19.2,8.96,-0.27,-0.38,1.91,-0.05,0.46,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.24,0,98767,215.14,0.08,0,19.2,9.63,-0.04,1.5,-2.06,0.01,0.03,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.23,0,98770,214.89,-0.17,0,19.2,10.19,-0.31,0.22,1.24,0.07,0.1,0.46,0.09,-0.22,2.76,37.1688225,-97.7338837,381
-0.22,-0.53,98775,214.46,-0.59,0,19.2,10.44,-0.5,0.96,-0.53,0.19,-0.27,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.21,-0.53,98759,215.82,0.76,0,19.2,9.84,0.5,0.7,0.57,0.19,-0.09,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.2,0,98779,214.12,-0.93,0,19.2,9.4,-0.3,0.23,0.63,0.19,0.03,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.19,2.12,98761,215.65,0.59,0,19.2,9.67,0.42,0.94,-0.9,0.26,0.16,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.18,-1.59,98781,213.95,-1.1,0,19.2,11.67,-0.12,0.63,1.73,0.26,0.28,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.17,0.53,98745,217.01,1.95,0.01,19.2,10.48,0.66,-0.1,-0.35,0.62,-0.58,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.16,0,98777,214.29,-0.76,0.03,19.2,9.02,1.64,2.45,-6.57,0.19,0.03,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.15,2.65,98784,213.7,-1.36,0.08,19.2,10.54,-0.36,0.72,-9.99,0.56,-0.09,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.14,7.42,98785,213.61,-1.44,0.18,19.2,11.26,-1.18,1.03,-2.79,0.81,-0.03,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.13,17.49,98782,213.87,-1.19,0.36,19.2,16.13,-0.41,0.03,-0.84,0.74,-0.45,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.12,32.87,98780,214.04,-1.02,0.64,19.2,25.2,0.18,0.48,-2.97,1.17,-0.64,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.11,47.71,98781,213.95,-1.1,1.02,19.2,41.09,0.75,0.69,-1.26,0.68,-1,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.1,57.25,98798,212.51,-2.55,1.51,19.2,56.46,0.79,1.75,4.53,0.32,-1,0.46,0.09,-0.21,2.76,37.1688225,-97.7338837,381
-0.09,66.79,98805,211.91,-3.14,2.09,19.2,67.12,1.05,-0.44,10.82,0.62,-0.15,0.46,0.09,-0.2,2.76,37.1688225,-97.7338837,381
-0.08,71.03,98817,210.9,-4.16,2.73,19.2,76.55,-0.33,0.79,18.69,0.56,-0.45,0.46,0.09,-0.2,2.76,37.1688225,-97.7338837,381
-0.07,74.21,98831,209.71,-5.35,3.42,19.2,82,1,-0.03,33.83,0.62,-1.86,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.06,74.21,98838,209.11,-5.95,4.14,19.2,85.74,-1.01,-1.27,44.88,0.74,-2.35,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.05,72.62,98849,208.18,-6.88,4.86,19.2,85.72,1.83,-1.14,50.01,1.23,-2.96,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.04,72.62,98854,207.75,-7.31,5.6,19.2,85.14,0.51,1.83,43.66,0.81,-1.98,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.03,73.15,98828,209.96,-5.1,6.34,19.2,84.22,-1.1,-0.24,38.65,-1.15,-1,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.02,77.39,98763,215.48,0.42,7.1,19.2,84.44,5.71,-2.95,49.27,-1.15,-0.51,0.46,0.08,-0.2,2.76,37.1688225,-97.7338837,381
-0.01,78.45,98742,217.27,2.21,7.86,19.2,88.14,-1.13,0.71,47.08,-1.21,-0.09,0.46,0.07,-0.2,2.76,37.1688225,-97.7338837,381
0,77.92,98751,216.5,1.44,8.63,19.2,90.39,0.6,-0.98,45.49,-1.45,-0.58,0.46,0.07,-0.2,2.74,37.1688225,-97.7338837,381
0.01,77.92,98753,216.33,1.27,9.4,19.2,90.29,0.75,-1.5,43.54,-0.72,-0.51,0.46,0.07,-0.2,2.75,37.1688225,-97.7338837,381
0.01,77.92,98753,216.33,1.27,9.4,19.2,90.29,0.75,-1.5,43.54,-0.72,-0.51,0.46,0.07,-0.2,2.75,37.1688225,-97.7338837,381
0.02,76.33,98745,217.01,1.95,10.17,19.2,89.54,-0.11,0.62,44.02,-0.84,-0.33,0.46,0.07,-0.19,2.76,37.1688225,-97.7338837,381
0.02,76.33,98745,217.01,1.95,10.17,19.2,89.54,-0.11,0.62,44.02,-0.84,-0.33,0.46,0.07,-0.19,2.76,37.1688225,-97.7338837,381
0.03,76.33,98742,217.27,2.21,10.93,19.2,88.78,1.31,-0.45,41.77,-0.84,-0.03,0.46,0.07,-0.2,2.77,37.1688225,-97.7338837,381
0.04,75.8,98730,218.29,3.23,11.69,19.2,87.99,-0.73,0.6,51.53,-1.03,-1.19,0.46,0.07,-0.2,2.78,37.1688225,-97.7338837,381
0.05,75.8,98730,218.29,3.23,12.45,19.2,87.48,0.04,-0.39,53.42,-0.54,-1.55,0.46,0.07,-0.19,2.79,37.1688225,-97.7338837,381
0.06,74.74,98718,219.31,4.25,13.2,19.2,87.04,2.02,-1.61,58.92,0.19,-0.94,0.46,0.07,-0.19,2.79,37.1688225,-97.7338837,381
0.07,74.74,98731,218.2,3.14,13.95,19.2,87.2,-0.26,1.39,57.09,-0.29,0.1,0.46,0.06,-0.2,2.79,37.1688225,-97.7338837,381
0.08,74.74,98735,217.86,2.8,14.7,19.2,87.13,-1.24,-0.26,58.31,0.07,-1.49,0.46,0.06,-0.2,2.8,37.1688225,-97.7338837,381
0.09,74.74,98726,218.63,3.57,15.44,19.2,86.66,1.13,0.78,64.9,0.26,-2.35,0.46,0.06,-0.19,2.81,37.1688225,-97.7338837,381
0.1,74.21,98712,219.82,4.76,16.19,19.2,86.3,1.52,0.79,62.15,0.5,-0.76,0.46,0.06,-0.19,2.8,37.1688225,-97.7338837,381
0.11,73.68,98726,218.63,3.57,16.92,19.2,86.38,-1.08,0.53,57.27,1.42,-0.27,0.46,0.06,-0.19,2.79,37.1688225,-97.7338837,381
0.12,73.68,98726,218.63,3.57,17.66,19.2,85.92,-3.24,-1.62,51.96,0.87,-1.43,0.46,0.06,-0.19,2.79,37.1688225,-97.7338837,381
0.13,72.62,98707,220.24,5.19,18.39,19.2,85.1,4.11,1.14,52.63,0.62,-0.7,0.46,0.05,-0.19,2.79,37.1688225,-97.7338837,381
0.14,72.62,98721,219.05,3.99,19.12,19.2,85.45,0.51,1.72,48.05,1.23,0.71,0.46,0.04,-0.2,2.77,37.1688225,-97.7338837,381
0.15,72.62,98711,219.9,4.85,19.84,19.2,84.9,-5.2,-2.34,51.84,2.33,-0.88,0.46,0.04,-0.19,2.75,37.1688225,-97.7338837,381
0.16,72.09,98725,218.71,3.65,20.57,19.2,84.24,-0.95,0.58,48.91,1.96,-0.03,0.46,0.05,-0.19,2.74,37.1688225,-97.7338837,381
0.17,72.09,98714,219.65,4.59,21.29,19.2,84.03,0.4,-0.34,44.33,1.54,0.4,0.46,0.04,-0.19,2.72,37.1688225,-97.7338837,381
0.18,72.62,98715,219.56,4.51,22.01,19.2,85.22,-1.2,-0.9,28.09,0.68,0.16,0.46,0.04,-0.19,2.71,37.1688225,-97.7338837,381
0.19,72.09,98725,218.71,3.65,22.73,19.2,83.7,-1.41,2.63,16.19,0.5,-1.25,0.46,0.05,-0.18,2.72,37.1688225,-97.7338837,381
0.2,72.09,98716,219.48,4.42,23.45,19.2,84.15,2.64,-2.43,30.05,1.48,0.1,0.46,0.04,-0.19,2.7,37.1688225,-97.7338837,381
0.21,72.09,98723,218.88,3.82,24.18,19.2,84.45,0.84,2.42,22.11,1.84,3.09,0.46,0.04,-0.19,2.67,37.1688225,-97.7338837,381
0.22,72.09,98712,219.82,4.76,24.9,19.2,84,-3.52,0.59,19.98,1.05,1.5,0.46,0.04,-0.19,2.66,37.1688225,-97.7338837,381
0.23,72.09,98692,221.52,6.46,25.62,19.2,83.71,0.96,-1.54,17.96,1.05,-0.21,0.46,0.04,-0.19,2.65,37.1688225,-97.7338837,381
0.24,72.09,98701,220.75,5.7,26.34,19.2,83.71,1.92,0.53,16.31,1.17,0.71,0.46,0.04,-0.19,2.63,37.1688225,-97.7338837,381
0.25,72.09,98692,221.52,6.46,27.06,19.2,83.73,-2.17,1.52,14.91,0.81,1.8,0.46,0.03,-0.2,2.62,37.1688225,-97.7338837,381
0.26,72.09,98693,221.43,6.38,27.77,19.2,83.61,-0.59,-1.14,14.12,0.44,0.34,0.46,0.03,-0.19,2.61,37.1688225,-97.7338837,381
0.27,72.09,98692,221.52,6.46,28.49,19.2,83.68,1.53,-0.4,13.26,0.44,0.16,0.46,0.04,-0.18,2.61,37.1688225,-97.7338837,381
0.28,71.56,98688,221.86,6.8,29.21,19.2,84.06,-0.47,1.66,12.29,0.26,1.5,0.46,0.03,-0.19,2.6,37.1688225,-97.7338837,381
0.29,71.56,98676,222.88,7.82,29.93,19.2,83.5,-1.39,-0.06,11.31,-0.11,0.95,0.46,0.03,-0.18,2.59,37.1688225,-97.7338837,381
0.3,71.56,98684,222.2,7.14,30.65,19.2,83.42,0.42,-0.9,10.58,0.01,-0.21,0.46,0.04,-0.19,2.6,37.1688225,-97.7338837,381
0.31,72.09,98685,222.11,7.06,31.36,19.2,83.4,0.83,1.11,9.72,0.01,0.58,0.46,0.03,-0.19,2.59,37.1688225,-97.7338837,381
0.32,72.09,98674,223.05,7.99,32.08,19.2,83.56,-1.24,0.46,8.38,-0.48,0.89,0.46,0.03,-0.2,2.59,37.1688225,-97.7338837,381
0.33,72.09,98678,222.71,7.65,32.8,19.2,83.91,-0.52,-0.85,6.61,-0.42,-0.45,0.46,0.04,-0.19,2.6,37.1688225,-97.7338837,381
0.34,72.09,98675,222.97,7.91,33.52,19.2,83.73,1.21,0.46,4.53,-0.23,-0.33,0.46,0.04,-0.19,2.6,37.1688225,-97.7338837,381
0.34,72.09,98675,222.97,7.91,33.52,19.2,83.73,1.21,0.46,4.53,-0.23,-0.33,0.46,0.04,-0.19,2.6,37.1688225,-97.7338837,381
0.35,71.56,98661,224.16,9.1,34.24,19.2,83.57,-0.57,0.74,2.46,-0.66,0.4,0.46,0.04,-0.19,2.61,37.1688225,-97.7338837,381
0.36,71.56,98660,224.24,9.18,34.95,19.2,83.64,-1.18,-0.55,0.81,-0.78,-0.33,0.46,0.03,-0.19,2.61,37.1688225,-97.7338837,381
0.37,71.56,98644,225.6,10.54,35.67,19.2,83.51,0.82,0.08,-1.14,-0.6,-1,0.46,0.03,-0.19,2.62,37.1688225,-97.7338837,381
0.38,71.56,98645,225.52,10.46,36.38,19.2,83.46,0.27,1,-3.65,-0.97,-0.21,0.46,0.04,-0.19,2.63,37.1688225,-97.7338837,381
0.39,71.56,98646,225.43,10.37,37.1,19.2,83.61,-1.24,-0.13,-5.78,-1.33,-0.51,0.46,0.03,-0.19,2.65,37.1688225,-97.7338837,381
0.4,71.56,98633,226.54,11.48,37.81,19.2,83.64,0.23,0,-7.8,-1.15,-1.43,0.46,0.03,-0.19,2.67,37.1688225,-97.7338837,381
0.41,72.09,98642,225.77,10.71,38.53,19.2,83.6,0.75,0.88,-9.81,-1.21,-1,0.46,0.04,-0.19,2.68,37.1688225,-97.7338837,381
0.42,72.09,98639,226.03,10.97,39.25,19.2,83.69,-1.1,0.21,-12.07,-1.76,-0.76,0.46,0.03,-0.19,2.7,37.1688225,-97.7338837,381
0.43,72.09,98616,227.98,12.93,39.97,19.2,83.77,-0.44,-0.17,-14.81,-1.64,-1.74,0.46,0.03,-0.19,2.72,37.1688225,-97.7338837,381
0.44,72.09,98613,228.24,13.18,40.69,19.2,83.79,0.86,0.69,-17.68,-1.7,-1.74,0.46,0.04,-0.19,2.75,37.1688225,-97.7338837,381
0.45,72.09,98615,228.07,13.01,41.41,19.2,83.86,-0.6,0.47,-19.94,-2.06,-1.06,0.46,0.04,-0.19,2.77,37.1688225,-97.7338837,381
0.46,72.09,98599,229.43,14.37,42.13,19.2,83.73,-0.84,0.1,-22.57,-2.19,-2.04,0.46,0.04,-0.19,2.8,37.1688225,-97.7338837,381
0.47,72.62,98606,228.84,13.78,42.85,19.2,83.76,0.75,0.36,-24.95,-2.25,-2.47,0.46,0.03,-0.2,2.83,37.1688225,-97.7338837,381
0.48,72.62,98609,228.58,13.52,43.58,19.2,84.26,-0.1,0.42,-27.39,-2.49,-1.74,0.46,0.03,-0.19,2.86,37.1688225,-97.7338837,381
0.49,72.09,98588,230.37,15.31,44.3,19.2,84.18,-1.01,0.37,-29.95,-2.86,-2.28,0.46,0.04,-0.19,2.9,37.1688225,-97.7338837,381
0.5,72.09,98580,231.05,15.99,45.02,19.2,84.1,0.37,0.45,-32.58,-2.8,-2.9,0.46,0.04,-0.2,2.93,37.1688225,-97.7338837,381
0.51,72.09,98588,230.37,15.31,45.74,19.2,84.05,0.35,0.32,-34.65,-2.98,-2.35,0.46,0.04,-0.19,2.97,37.1688225,-97.7338837,381
0.52,72.09,98574,231.56,16.5,46.46,19.2,83.97,-0.94,0.08,-37.15,-3.16,-2.28,0.46,0.05,-0.2,3.01,37.1688225,-97.7338837,381
0.53,72.09,98566,232.24,17.18,47.18,19.2,83.8,-0.05,0.47,-39.84,-3.35,-3.32,0.46,0.04,-0.2,3.05,37.1688225,-97.7338837,381
0.54,72.09,98573,231.64,16.58,47.9,19.2,83.78,0.62,0.52,-42.59,-3.53,-3.08,0.46,0.04,-0.19,3.1,37.1688225,-97.7338837,381
0.55,72.62,98554,233.26,18.2,48.62,19.2,84,-0.55,0.26,-45.52,-3.77,-2.9,0.46,0.05,-0.19,3.15,37.1688225,-97.7338837,381
0.56,72.62,98547,233.86,18.8,49.35,19.2,84.35,-0.33,0.53,-47.96,-3.96,-3.51,0.46,0.05,-0.19,3.2,37.1688225,-97.7338837,381
0.57,72.62,98544,234.11,19.05,50.07,19.2,84.58,0.68,0.54,-50.52,-4.14,-3.63,0.46,0.05,-0.19,3.25,37.1688225,-97.7338837,381
0.58,72.09,98536,234.79,19.73,50.79,19.2,84.74,-0.07,0.17,-53.45,-4.44,-3.38,0.46,0.05,-0.2,3.31,37.1688225,-97.7338837,381
0.59,72.09,98532,235.13,20.08,51.51,19.2,84.38,-0.47,0.28,-56.32,-4.44,-3.63,0.46,0.05,-0.2,3.36,37.1688225,-97.7338837,381
0.6,72.62,98520,236.16,21.1,52.24,19.2,84.08,0.5,0.72,-59.43,-4.93,-4.18,0.46,0.06,-0.19,3.42,37.1688225,-97.7338837,381
0.61,72.62,98517,236.41,21.35,52.96,19.2,84.53,0.37,0.22,-62.12,-5.12,-3.93,0.46,0.05,-0.2,3.49,37.1688225,-97.7338837,381
0.62,72.62,98522,235.99,20.93,53.68,19.2,84.47,-0.4,0.25,-64.99,-5.24,-3.81,0.46,0.06,-0.2,3.55,37.1688225,-97.7338837,381
0.63,72.62,98492,238.54,23.48,54.41,19.2,84.38,0.44,0.73,-67.98,-5.42,-4.36,0.46,0.07,-0.2,3.62,37.1688225,-97.7338837,381
0.64,72.62,98492,238.54,23.48,55.13,19.2,84.34,0.67,0.4,-70.24,-5.97,-3.93,0.46,0.07,-0.2,3.69,37.1688225,-97.7338837,381
0.65,72.62,98480,239.56,24.5,55.86,19.2,84.4,-0.35,0.12,-73.59,-5.97,-3.69,0.45,0.07,-0.2,3.76,37.1688225,-97.7338837,381
0.66,72.09,98485,239.14,24.08,56.58,19.2,84.31,0.02,0.63,-76.71,-6.09,-3.93,0.46,0.07,-0.21,3.83,37.1688225,-97.7338837,381
0.66,72.09,98485,239.14,24.08,56.58,19.2,84.31,0.02,0.63,-76.71,-6.09,-3.93,0.46,0.07,-0.21,3.83,37.1688225,-97.7338837,381
0.67,72.09,98472,240.24,25.19,57.3,19.2,84.17,0.76,0.48,-79.94,-6.58,-3.87,0.45,0.08,-0.21,3.91,37.1688225,-97.7338837,381
0.68,72.62,98464,240.93,25.87,58.02,19.2,84.16,-0.11,-0.13,-83.12,-6.82,-3.38,0.45,0.08,-0.2,3.98,37.1688225,-97.7338837,381
0.69,72.62,98470,240.41,25.36,58.75,19.2,84.3,-0.11,0.61,-86.17,-6.82,-3.51,0.45,0.07,-0.22,4.06,37.1688225,-97.7338837,381
0.7,72.62,98439,243.06,28,59.47,19.2,84.5,0.76,0.51,-89.34,-7.37,-3.51,0.45,0.08,-0.22,4.14,37.1688225,-97.7338837,381
0.71,73.15,98444,242.63,27.57,60.2,19.2,84.67,0.07,-0.24,-92.03,-7.68,-3.02,0.45,0.09,-0.22,4.22,37.1688225,-97.7338837,381
0.72,73.68,98427,244.08,29.02,60.93,19.2,84.89,-0.19,0.38,-95.38,-7.68,-3.14,0.45,0.08,-0.23,4.3,37.1688225,-97.7338837,381
0.73,73.68,98437,243.23,28.17,61.66,19.2,85.81,0.75,0.29,-98.8,-7.8,-3.32,0.45,0.09,-0.21,4.39,37.1688225,-97.7338837,381
0.74,73.15,98425,244.25,29.19,62.39,19.2,85.44,0.36,-0.32,-102.46,-7.98,-2.83,0.45,0.1,-0.22,4.47,37.1688225,-97.7338837,381
0.75,73.15,98411,245.44,30.38,63.12,19.2,85.08,-0.13,-0.08,-106.07,-7.92,-2.77,0.45,0.1,-0.22,4.56,37.1688225,-97.7338837,381
0.76,73.15,98408,245.7,30.64,63.85,19.2,84.75,0.44,0.36,-109.61,-8.11,-3.02,0.45,0.11,-0.23,4.64,37.1688225,-97.7338837,381
0.77,73.68,98398,246.55,31.49,64.58,19.2,85.18,0.47,-0.16,-113.27,-8.11,-2.77,0.45,0.11,-0.22,4.73,37.1688225,-97.7338837,381
0.78,73.68,98394,246.89,31.83,65.32,19.2,85.56,-0.06,-0.14,-117.42,-8.05,-2.53,0.45,0.12,-0.23,4.81,37.1688225,-97.7338837,381
0.79,73.15,98382,247.91,32.86,66.05,19.2,85.12,0.45,0.2,-121.45,-8.17,-2.77,0.45,0.12,-0.22,4.9,37.1688527,-97.733864,390
0.79,73.15,98382,247.91,32.86,66.05,19.2,85.12,0.45,0.2,-121.45,-8.17,-2.77,0.45,0.12,-0.22,4.9,37.1688527,-97.733864,390
0.79,73.15,98382,247.91,32.86,66.05,19.2,85.12,0.45,0.2,-121.45,-8.17,-2.77,0.45,0.12,-0.22,4.9,37.1688527,-97.733864,390
0.8,73.68,98373,248.68,33.62,66.78,19.2,85.3,0.67,-0.15,-125.11,-8.29,-2.53,0.45,0.12,-0.23,4.98,37.1688527,-97.733864,390
0.81,73.68,98365,249.36,34.3,67.51,19.2,85.38,0.09,-0.25,-129.08,-8.05,-2.28,0.45,0.12,-0.23,5.07,37.1688527,-97.733864,390
0.82,73.68,98355,250.22,35.16,68.24,19.2,85.29,0.5,-0.02,-133.1,-8.05,-2.35,0.45,0.14,-0.22,5.15,37.1688527,-97.733864,390
0.83,73.15,98352,250.47,35.41,68.98,19.2,85.27,0.84,-0.36,-136.95,-8.11,-2.28,0.45,0.14,-0.22,5.23,37.1688527,-97.733864,390
0.84,73.68,98338,251.67,36.61,69.71,19.2,85.13,0.22,-0.22,-141.1,-7.8,-1.86,0.45,0.14,-0.22,5.31,37.1688527,-97.733864,390
0.85,74.21,98326,252.69,37.63,70.45,19.2,85.39,0.47,0.03,-145.25,-7.74,-1.92,0.45,0.15,-0.22,5.39,37.1688527,-97.733864,390
0.86,74.74,98319,253.29,38.23,71.19,19.2,85.61,0.91,-0.46,-149.34,-7.74,-1.67,0.44,0.16,-0.22,5.47,37.1688527,-97.733864,390
0.87,74.21,98314,253.71,38.65,71.92,19.2,86.79,0.41,-0.34,-153.31,-7.31,-1.19,0.44,0.17,-0.22,5.54,37.1688527,-97.733864,390
0.88,74.21,98302,254.74,39.68,72.66,19.2,86.11,0.26,0.21,-157.34,-7.01,-1.19,0.44,0.17,-0.22,5.61,37.1688527,-97.733864,390
0.89,74.21,98301,254.82,39.76,73.4,19.2,86.08,0.81,-0.52,-161.55,-7.07,-1.06,0.44,0.18,-0.22,5.68,37.1688527,-97.733864,390
0.9,73.68,98282,256.44,41.38,74.13,19.2,85.66,0.54,-0.99,-166.25,-6.89,-0.7,0.44,0.19,-0.22,5.75,37.1688527,-97.733864,390
0.91,73.68,98277,256.87,41.81,74.87,19.2,85.76,0.31,0.05,-170.46,-6.52,-0.39,0.44,0.18,-0.22,5.82,37.1688527,-97.733864,390
0.92,73.68,98272,257.3,42.24,75.6,19.2,85.84,0.75,-0.23,-174.85,-6.4,-0.39,0.44,0.19,-0.22,5.88,37.1688527,-97.733864,390
0.93,74.21,98253,258.92,43.86,76.34,19.2,85.98,0.67,-0.91,-179.86,-6.09,0.03,0.44,0.21,-0.21,5.94,37.1688527,-97.733864,390
0.94,74.21,98247,259.43,44.37,77.07,19.2,85.88,0.03,-0.44,-184.07,-5.05,0.03,0.44,0.21,-0.22,5.99,37.1688527,-97.733864,390
0.95,74.21,98241,259.94,44.88,77.81,19.2,85.94,0.77,0.6,-187.55,-4.81,-0.03,0.44,0.21,-0.21,6.04,37.1688527,-97.733864,390
0.96,74.21,98213,262.33,47.27,78.55,19.2,85.82,0.74,-0.23,-191.46,-5.05,0.34,0.44,0.23,-0.21,6.09,37.1688527,-97.733864,390
0.97,73.68,98213,262.33,47.27,79.28,19.2,85.83,0.06,-0.3,-196.09,-4.69,0.58,0.44,0.24,-0.21,6.14,37.1688527,-97.733864,390
0.98,74.21,98209,262.67,47.61,80.02,19.2,85.89,0.79,0.36,-200.61,-4.32,0.28,0.44,0.24,-0.21,6.18,37.1688527,-97.733864,390
0.98,74.21,98209,262.67,47.61,80.02,19.2,85.89,0.79,0.36,-200.61,-4.32,0.28,0.44,0.24,-0.21,6.18,37.1688527,-97.733864,390
0.99,74.21,98183,264.89,49.83,80.76,19.2,86.01,1.02,-0.69,-205.25,-4.32,0.71,0.44,0.25,-0.21,6.22,37.1688527,-97.733864,390
1,74.21,98178,265.32,50.26,81.49,19.2,86.23,0.13,-0.83,-210.01,-4.02,0.89,0.44,0.26,-0.19,6.26,37.1688527,-97.733864,390
1.01,74.21,98155,267.28,52.23,82.23,19.2,86.06,0.48,0.51,-214.77,-3.71,0.71,0.43,0.27,-0.19,6.3,37.1688527,-97.733864,390
1.02,74.21,98160,266.86,51.8,82.97,19.2,86.05,0.88,-0.38,-219.47,-3.47,0.71,0.44,0.27,-0.18,6.33,37.1688527,-97.733864,390
1.03,74.21,98153,267.46,52.4,83.7,19.2,85.92,0.34,-0.94,-223.99,-2.86,0.95,0.44,0.27,-0.19,6.36,37.1688527,-97.733864,390
1.04,74.21,98141,268.48,53.42,84.44,19.2,85.95,0.2,0.44,-228.63,-2.55,0.77,0.43,0.29,-0.18,6.39,37.1688527,-97.733864,390
1.05,74.21,98130,269.42,54.36,85.18,19.2,86.01,1.02,-0.26,-233.08,-2.49,0.58,0.44,0.29,-0.18,6.41,37.1688527,-97.733864,390
1.06,74.21,98109,271.21,56.16,85.92,19.2,85.96,0.8,-0.91,-238.21,-1.94,0.89,0.43,0.3,-0.17,6.43,37.1688527,-97.733864,390
1.07,74.74,98107,271.39,56.33,86.66,19.2,86.04,0.04,-0.37,-242.54,-1.39,0.89,0.43,0.31,-0.15,6.45,37.1688527,-97.733864,390
1.08,75.8,98097,272.24,57.18,87.4,19.2,86.29,0.73,-0.1,-247.61,-1.45,0.64,0.43,0.32,-0.15,6.47,37.1688527,-97.733864,390
1.09,75.8,98080,273.69,58.63,88.14,19.2,87.15,0.74,-0.86,-252.55,-1.09,0.89,0.43,0.32,-0.14,6.48,37.1688527,-97.733864,390
1.1,73.15,98065,274.97,59.92,88.88,19.2,88.84,0.01,-0.57,-257.07,-0.29,0.95,0.43,0.33,-0.12,6.49,37.1688527,-97.733864,390
1.11,73.15,98054,275.91,60.86,89.63,19.2,84.28,0.5,-0.28,-261.71,-0.11,0.52,0.43,0.34,-0.13,6.49,37.1688527,-97.733864,390
1.12,75.27,98050,276.26,61.2,90.37,19.2,86.24,0.11,-1.22,-266.53,0.19,0.71,0.43,0.34,-0.11,6.5,37.1688527,-97.733864,390
1.13,75.8,98036,277.45,62.4,91.11,19.2,86.67,-0.37,-0.36,-270.38,0.74,0.34,0.43,0.34,-0.1,6.5,37.1688527,-97.733864,390
1.14,75.8,98022,278.65,63.59,91.86,19.2,87.52,0.4,-0.28,-274.34,1.11,-0.21,0.43,0.35,-0.09,6.49,37.1688527,-97.733864,390
1.15,74.74,98024,278.48,63.42,92.6,19.2,87.21,0.01,-1.31,-279.17,1.66,-0.33,0.43,0.36,-0.08,6.48,37.1688527,-97.733864,390
1.16,74.74,98013,279.42,64.36,93.35,19.2,86.62,-0.24,-0.72,-284.29,2.15,-0.94,0.43,0.35,-0.06,6.46,37.1688527,-97.733864,390
1.17,74.74,97988,281.56,66.5,94.09,19.2,86.59,0.11,-0.35,-289.05,2.27,-1.67,0.43,0.35,-0.06,6.43,37.1688527,-97.733864,390
1.18,74.74,97973,282.84,67.78,94.83,19.2,86.63,0.03,-1.09,-293.75,2.45,-2.16,0.43,0.37,-0.03,6.4,37.1688527,-97.733864,390
1.19,74.74,97971,283.01,67.95,95.57,19.2,87.04,-0.02,-0.62,-298.76,3.19,-2.9,0.43,0.37,-0.03,6.36,37.1688527,-97.733864,390
1.2,74.74,97969,283.18,68.12,96.32,19.2,86.7,0.29,-0.34,-304.25,3.31,-3.75,0.43,0.37,-0.01,6.32,37.1688527,-97.733864,390
1.21,74.74,97949,284.89,69.84,97.06,19.2,86.73,-0.02,-1.31,-308.59,3.43,-4.48,0.43,0.37,0,6.26,37.1688527,-97.733864,390
1.22,74.74,97929,286.61,71.55,97.8,19.2,86.89,0.36,0.17,-312.74,3.92,-5.15,0.43,0.37,0.01,6.21,37.1688527,-97.733864,390
1.23,74.74,97920,287.38,72.32,98.54,19.2,86.68,0.56,0.55,-317.19,3.98,-5.82,0.43,0.37,0.04,6.14,37.1688527,-97.733864,390
1.24,74.74,97902,288.92,73.86,99.29,19.2,86.61,0.42,-0.45,-322.2,3.61,-6.37,0.43,0.36,0.05,6.08,37.1688527,-97.733864,390
