#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 3418, 4,KD0KZD,    -0.20, 3,   boost,   -4.77,  97277.00,  342.55,    0.43,    0.00, 43.2, 4.00, 4.02, 4.04,   9.66,  -0.11,   0.04,  -1.27,  -0.12,  -0.23,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.19, 3,   boost,   -0.00,  97296.00,  340.92,   -1.20,    0.01, 43.2, 4.00, 4.02, 4.04,  11.46,   0.01,  -0.28,   0.56,  -0.43,  -0.11,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.18, 3,   boost,    5.83,  97251.00,  344.79,    2.67,    0.05, 43.2, 4.00, 4.02, 4.04,   9.40,  -0.56,  -2.27,  -4.02,  -0.37,   0.56,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.17, 3,   boost,    3.18,  97270.00,  343.15,    1.03,    0.14, 43.2, 4.00, 4.02, 4.04,  10.88,   0.11,   0.24,  -2.01,  -0.12,   0.32,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.16, 3,   boost,   14.84,  97262.00,  343.84,    1.72,    0.32, 43.2, 4.00, 4.02, 4.04,  17.63,   1.80,   0.13,   5.20,   0.12,   0.32,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.15, 3,   boost,   36.05,  97309.00,  339.80,   -2.32,    0.60, 43.2, 4.00, 4.02, 4.04,  22.49,  -0.59,  -1.30,   3.49,  -0.37,  -0.17,   0.42,   0.18,  -0.19,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.14, 3,   boost,   53.01,  97281.00,  342.21,    0.09,    1.01, 43.2, 4.00, 4.02, 4.04,  43.74,   2.05,   0.86,   0.68,  -0.86,  -0.84,   0.42,   0.18,  -0.19,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.13, 3,   boost,   64.67,  97303.00,  340.31,   -1.81,    1.54, 43.2, 4.00, 4.02, 4.04,  62.60,   0.67,  -4.25,  -7.74,  -1.53,  -1.58,   0.42,   0.18,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.12, 3,   boost,   73.15,  97270.00,  343.15,    1.03,    2.17, 43.2, 4.00, 4.02, 4.04,  73.57,   0.26,  -0.91, -20.81,  -2.14,  -2.43,   0.42,   0.18,  -0.19,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.11, 3,   boost,   74.21,  97297.00,  340.83,   -1.29,    2.86, 43.2, 4.00, 4.02, 4.04,  84.36,   1.26,   0.43, -44.31,  -2.63,   0.07,   0.42,   0.18,  -0.19,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.10, 3,   boost,   77.92,  97298.00,  340.74,   -1.38,    3.61, 43.2, 4.00, 4.02, 4.04,  86.88,  -0.90,   0.34, -61.70,  -2.69,  -0.72,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.09, 3,   boost,   79.51,  97290.00,  341.43,   -0.69,    4.39, 43.2, 4.00, 4.02, 4.04,  90.40,   3.76,   2.38, -48.94,  -2.87,  -0.90,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.08, 3,   boost,   81.10,  97271.00,  343.07,    0.95,    5.18, 43.2, 4.00, 4.02, 4.04,  91.73,  -1.55,   1.58, -39.00,   0.49,  -1.82,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.07, 3,   boost,   83.75,  97274.00,  342.81,    0.69,    6.00, 43.2, 4.00, 4.02, 4.04,  92.47,  -0.57,   2.91, -37.41,   2.07,  -1.39,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.06, 3,   boost,   83.75,  97262.00,  343.84,    1.72,    6.82, 43.2, 4.00, 4.02, 4.04,  95.48,  -0.45,  -1.97, -47.30,   1.77,  -1.21,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.05, 3,   boost,   82.69,  97270.00,  343.15,    1.03,    7.64, 43.2, 4.00, 4.02, 4.04,  95.49,  -0.05,  -2.08, -45.34,   3.05,  -1.33,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.04, 3,   boost,   82.16,  97283.00,  342.03,   -0.09,    8.46, 43.2, 4.00, 4.02, 4.04,  94.65,   0.53,  -1.24, -33.68,   3.23,  -1.51,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.03, 3,   boost,   81.10,  97273.00,  342.89,    0.77,    9.28, 43.2, 4.00, 4.02, 4.04,  94.43,  -0.75,   1.57, -26.48,   1.16,  -1.21,   0.42,   0.19,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.02, 3,   boost,   80.04,  97255.00,  344.44,    2.32,   10.08, 43.2, 4.00, 4.02, 4.04,  93.09,  -0.33,  -3.25, -20.20,   1.10,  -2.43,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,    -0.01, 3,   boost,   78.98,  97260.00,  344.01,    1.89,   10.88, 43.2, 4.00, 4.02, 4.04,  92.11,   4.46,  -2.53, -37.53,   1.71,  -1.76,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.50, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.49, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
6, 3418, 4,KD0KZD,     0.00, 3,   boost,   78.45,  97268.00,  343.32,    1.20,   11.67, 43.2, 4.00, 4.02, 4.04,  91.47,  -2.66,  -0.81, -41.31,   1.10,  -1.09,   0.42,   0.20,  -0.18,   0.48, 4.05, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  37.1657227, -97.7360642,   387.0, 2019,  9,  1, 22, 37, 45,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 23,  0, 32,  0,  0,  0, 28, 36,  0,  0,  0,  0, 33, 38,  0,  0, 38,  0,  0, 22,  0,  0,  0,  0, 35
