#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5129, 3,KB0G,    -0.12, 3,   boost,   -0.00,  84011.00, 1552.66,    0.10,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.11, 3,   boost,   -0.00,  84007.00, 1553.05,    0.48,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.10, 3,   boost,   -0.00,  84013.00, 1552.47,   -0.10,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.09, 3,   boost,    2.72,  84022.00, 1551.60,   -0.97,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.08, 3,   boost,   -3.27,  84024.00, 1551.40,   -1.16,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.07, 3,   boost,   -0.54,  84029.00, 1550.92,   -1.65,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.06, 3,   boost,   -0.00,  84033.00, 1550.53,   -2.03,    0.00, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.05, 3,   boost,   -0.00,  84009.00, 1552.86,    0.29,    0.01, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.04, 3,   boost,   -0.00,  84017.00, 1552.08,   -0.48,    0.09, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.03, 3,   boost,   -0.00,  84010.00, 1552.76,    0.19,    0.33, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.02, 3,   boost,    1.09,  84029.00, 1550.92,   -1.65,    0.85, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,    -0.01, 3,   boost,  129.67,  84033.00, 1550.53,   -2.03,    1.75, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
6, 5129, 3,KB0G,     0.00, 3,   boost,  217.93,  84052.00, 1548.69,   -3.87,    3.04, 34.0, 4.15, 0.00, 4.17, 1, 1,  9,  38.1559027,-104.8089566,  1667.0, 2020,  8,  1, 17, 46, 45,        0,        0,   0,   0,   1.9,2147483647.0,2147483647.0,  0, 29,  0,  0, 30, 28,  0,  0, 10,  0,  0, 33,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0, 29,  0,  0,  0, 28,  0, 30,  0
