time,acceleration,pressure,altitude,height,speed,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
3.85,-55.57,86291,1334.16,1123.44,422.56,38.4,-45.69,-6.86,9.5,1050.89,-38.97,-120.94,0.18,-0.07,0,22.48,45.5424513,-92.9301189,329
3.86,-55.57,86239,1339.09,1128.37,422.04,38.4,-45.54,-6.21,9.45,1083.18,-26.89,-11.56,0.15,-0.08,-0.01,22.19,45.5424513,-92.9301189,329
3.86,-55.57,86239,1339.09,1128.37,422.04,38.4,-45.54,-6.21,9.45,1083.18,-26.89,-11.56,0.15,-0.08,-0.01,22.19,45.5424513,-92.9301189,329
3.87,-55.03,86162,1346.4,1135.67,421.53,38.4,-45.53,-6.82,9.88,1078.05,-1.31,-179.96,0.12,-0.07,-0.03,21.06,45.5424513,-92.9301189,329
3.88,-55.03,86084,1353.8,1143.08,421.01,38.4,-45.62,-6.79,9.91,1080.62,-29.15,0.16,0.07,-0.06,-0.01,20.86,45.5424513,-92.9301189,329
3.89,-54.48,86020,1359.89,1149.16,420.49,38.4,-45.4,-7.42,10.59,1090.51,-1.74,10.9,0.05,-0.06,0,20.95,45.5424513,-92.9301189,329
3.9,-54.48,85954,1366.16,1155.43,419.97,38.4,-45.03,-7.11,9.88,1096.67,34.88,-31.15,0.03,-0.07,0.01,20.78,45.5424513,-92.9301189,329
3.91,-54.48,85924,1369.01,1158.29,419.45,38.4,-44.86,-7.35,10.35,1101.68,30.43,-134.73,-0.01,-0.07,0.02,19.51,45.5424513,-92.9301189,329
3.92,-54.48,85882,1373.01,1162.28,418.93,38.4,-44.52,-7.37,9.37,1102.35,-2.29,-88.16,-0.03,-0.07,0.04,18.63,45.5424513,-92.9301189,329
3.93,-53.94,85806,1380.25,1169.52,418.42,38.4,-44.38,-6.3,10.92,1104.18,-19.99,-4.84,-0.05,-0.07,0.06,18.62,45.5424513,-92.9301189,329
3.94,-53.94,85750,1385.58,1174.85,417.9,38.4,-44.41,-7.34,9.16,1106.99,21.57,92.57,-0.05,-0.07,0.09,19.41,45.5424513,-92.9301189,329
3.95,-53.94,85701,1390.25,1179.52,417.38,38.4,-44.5,-6.25,10.25,1125.17,26.76,-134.67,-0.08,-0.08,0.13,18.12,45.5424513,-92.9301189,329
3.96,-53.94,85629,1397.12,1186.39,416.87,38.4,-43.96,-6.97,8.98,1079.34,-53.32,-17.72,-0.08,-0.07,0.16,18.38,45.5424513,-92.9301189,329
3.97,-53.39,85565,1403.22,1192.5,416.35,38.4,-43.81,-7.19,10.41,1131.1,-16.39,-12.11,-0.06,-0.08,0.21,18.45,45.5424513,-92.9301189,329
3.98,-53.39,85476,1411.72,1201,415.84,38.4,-43.86,-8.07,10.8,1119.32,-5.34,68.22,-0.06,-0.08,0.23,18.76,45.5424513,-92.9301189,329
3.99,-53.39,85436,1415.54,1204.82,415.33,38.5,-43.45,-6.66,9.97,1121.15,-19.99,-101.83,-0.04,-0.07,0.26,18.76,45.5424513,-92.9301189,329
4,-52.85,85346,1424.15,1213.42,414.82,38.4,-43.7,-8.6,10.81,1111.69,-39.65,-113.12,-0.03,-0.08,0.29,19.23,45.5424513,-92.9301189,329
4.01,-53.39,85294,1429.13,1218.4,414.32,38.5,-43.49,-6.56,10.2,1123.4,20.6,98.8,0,-0.08,0.31,18.77,45.5424513,-92.9301189,329
4.02,-52.85,85269,1431.52,1220.79,413.81,38.4,-43.45,-7.64,10.09,1117,-10.29,55.83,0.02,-0.09,0.32,18.64,45.5424513,-92.9301189,329
4.03,-52.85,85180,1440.04,1229.32,413.3,38.5,-43.19,-6.67,10.54,1116.26,-8.64,-124.72,0.07,-0.07,0.34,19.44,45.5424513,-92.9301189,329
4.04,-52.3,85136,1444.26,1233.53,412.8,38.5,-42.94,-7.46,10.38,1132.38,-3.63,-79.06,0.09,-0.08,0.34,20.06,45.5424513,-92.9301189,329
4.05,-52.3,85068,1450.78,1240.05,412.3,38.5,-42.62,-7.37,9.3,1152.95,29.45,137.56,0.13,-0.08,0.33,18.72,45.5424513,-92.9301189,329
4.06,-52.3,85026,1454.81,1244.08,411.8,38.5,-42.53,-7.58,10.3,1141.53,8.82,97.21,0.13,-0.08,0.33,17.77,45.5424513,-92.9301189,329
4.07,-52.3,84957,1461.43,1250.7,411.3,38.5,-42.73,-8.12,10.41,1127.92,-42.51,17.37,0.22,-0.07,0.28,17.66,45.5424513,-92.9301189,329
4.08,-52.3,84885,1468.34,1257.62,410.8,38.5,-42.82,-7.89,11,1155.63,20.23,-181.55,0.24,-0.07,0.25,19.49,45.5424513,-92.9301189,329
4.09,-51.76,84858,1470.94,1260.21,410.3,38.4,-42.31,-7.76,11.59,1154.47,-1.44,-17.84,0.25,-0.07,0.23,19.66,45.5424513,-92.9301189,329
4.1,-51.76,84789,1477.57,1266.84,409.81,38.5,-42.24,-9.6,10.2,1133.96,-2.11,172.29,0.27,-0.07,0.2,18.1,45.5424513,-92.9301189,329
4.11,-51.76,84745,1481.8,1271.08,409.31,38.5,-42.4,-7.07,10.65,1162.41,19.99,-184.11,0.26,-0.06,0.14,19.69,45.5424513,-92.9301189,329
4.12,-51.76,84696,1486.52,1275.79,408.82,38.5,-42.09,-7.81,10.52,1166.19,32.01,-17.29,0.26,-0.08,0.12,20.04,45.5424513,-92.9301189,329
4.13,-51.21,84659,1490.08,1279.35,408.33,38.5,-42,-7.49,11.28,1152.28,-11.51,-43.17,0.24,-0.07,0.09,20.16,45.5424513,-92.9301189,329
4.14,-51.21,84593,1496.43,1285.71,407.84,38.5,-41.91,-6.94,10.3,1164.85,-20.72,1.02,0.24,-0.07,0.04,19.97,45.5424513,-92.9301189,329
4.15,-51.21,84538,1501.74,1291.01,407.35,38.5,-41.3,-7.13,9.32,1168.45,-14.25,-44.52,0.21,-0.07,0.02,19.9,45.5424513,-92.9301189,329
4.16,-51.21,84495,1505.88,1295.16,406.87,38.5,-41.67,-6.47,10.76,1178.34,17.97,334.4,0.19,-0.07,0,20.44,45.5424513,-92.9301189,329
4.17,-51.21,84435,1511.67,1300.94,406.38,38.5,-41.19,-7.05,9.41,1178.58,8.57,-66.8,0.16,-0.06,-0.01,20.28,45.5424513,-92.9301189,329
4.18,-51.21,84396,1515.43,1304.71,405.9,38.4,-41.55,-7.55,11.2,1183.34,8.27,127.67,0.13,-0.07,-0.02,21.06,45.5424513,-92.9301189,329
4.18,-51.21,84396,1515.43,1304.71,405.9,38.4,-41.55,-7.55,11.2,1183.34,8.27,127.67,0.13,-0.07,-0.02,21.06,45.5424513,-92.9301189,329
4.19,-50.67,84327,1522.09,1311.37,405.42,38.5,-40.99,-7.67,10.89,1197.69,14.37,218.8,0.09,-0.06,-0.03,22.8,45.5424513,-92.9301189,329
4.2,-50.67,84260,1528.57,1317.84,404.94,38.4,-41.23,-8.3,10.59,1193.72,13.95,-33.16,0.04,-0.07,-0.01,22.57,45.5424513,-92.9301189,329
4.21,-50.67,84188,1535.53,1324.8,404.47,38.5,-41.18,-8.07,10.73,1192.5,-4.24,-12.29,0,-0.07,0.01,22.44,45.5424513,-92.9301189,329
4.22,-50.12,84112,1542.88,1332.16,403.99,38.5,-40.84,-7.56,9.16,1204.89,32.81,175.77,-0.01,-0.06,0.02,24.22,45.5424513,-92.9301189,329
4.23,-50.12,84084,1545.59,1334.87,403.52,38.5,-40.76,-8.03,10.56,1191.34,-25.06,-335.11,-0.04,-0.06,0.05,20.94,45.5424513,-92.9301189,329
4.23,-50.12,84084,1545.59,1334.87,403.52,38.5,-40.76,-8.03,10.56,1191.34,-25.06,-335.11,-0.04,-0.06,0.05,20.94,45.5424513,-92.9301189,329
4.24,-50.12,84027,1551.11,1340.39,403.04,38.5,-40.72,-6.96,10.5,1179.01,-40.56,-219.75,-0.06,-0.05,0.08,19.06,45.5424513,-92.9301189,329
4.25,-50.12,83963,1557.31,1346.59,402.57,38.5,-40.55,-8.13,10.73,1185.72,-5.59,-100.24,-0.07,-0.07,0.11,18.3,45.5424513,-92.9301189,329
4.26,-49.58,83934,1560.12,1349.4,402.09,38.5,-40.29,-6.97,10.98,1189.94,7.17,-102.44,-0.07,-0.07,0.14,17.59,45.5424513,-92.9301189,329
4.27,-49.58,83893,1564.1,1353.38,401.61,38.5,-39.98,-8.13,10.66,1215.33,15.9,-116.05,-0.08,-0.08,0.19,16.97,45.5424513,-92.9301189,329
4.28,-49.58,83832,1570.02,1359.29,401.13,38.5,-40.25,-7.89,10.43,1203.49,-12.61,59.67,-0.06,-0.08,0.21,17.21,45.5424513,-92.9301189,329
4.29,-49.58,83754,1577.59,1366.87,400.65,38.5,-39.75,-7.51,10.43,1224.97,23.41,102.46,-0.06,-0.08,0.23,17.02,45.5424513,-92.9301189,329
4.3,-49.58,83702,1582.64,1371.92,400.18,38.5,-39.95,-9.26,11.51,1228.88,22.67,-173.73,-0.03,-0.07,0.28,17.13,45.5424513,-92.9301189,329
4.31,-49.58,83633,1589.35,1378.62,399.7,38.5,-40.15,-7.98,11.79,1212.46,-13.89,102.58,-0.01,-0.06,0.31,16.83,45.5424513,-92.9301189,329
4.32,-49.58,83558,1596.65,1385.92,399.22,38.5,-39.83,-8.96,11.11,1208,-11.51,306.45,0.02,-0.07,0.32,15.36,45.5424513,-92.9301189,329
4.33,-49.03,83499,1602.39,1391.66,398.74,38.5,-39.79,-8.62,11.41,1193.54,-22.55,78.78,0.06,-0.07,0.33,15.07,45.5424513,-92.9301189,329
4.34,-49.03,83447,1607.45,1396.73,398.26,38.5,-39.38,-8.19,10.66,1221.25,-3.39,6.45,0.1,-0.08,0.33,15.05,45.5424513,-92.9301189,329
4.35,-49.03,83414,1610.67,1399.94,397.79,38.5,-39.36,-8.52,10.15,1215.57,-10.04,-17.84,0.13,-0.08,0.33,15.25,45.5424513,-92.9301189,329
4.36,-49.03,83361,1615.83,1405.11,397.31,38.5,-39.18,-7.94,11.29,1228.88,-6.56,-178.62,0.17,-0.08,0.32,16.97,45.5424513,-92.9301189,329
4.37,-49.03,83329,1618.95,1408.23,396.84,38.5,-39.52,-7.45,10.51,1220.82,11.63,98.49,0.21,-0.08,0.29,15.98,45.5424513,-92.9301189,329
4.38,-48.49,83251,1626.56,1415.84,396.37,38.5,-39.08,-8.45,10.9,1224.42,19.62,87.38,0.23,-0.07,0.28,15.15,45.5424513,-92.9301189,329
4.39,-48.49,83227,1628.91,1418.18,395.9,38.5,-38.81,-7.87,11.97,1228.82,-25.73,-278.29,0.25,-0.07,0.24,17.69,45.5424513,-92.9301189,329
4.4,-48.49,83174,1634.08,1423.36,395.43,38.5,-38.75,-8.9,11.81,1240.17,0.46,-85.6,0.27,-0.07,0.2,18.45,45.5424513,-92.9301189,329
4.41,-48.49,83100,1641.31,1430.59,394.96,38.5,-38.88,-8.67,12.32,1231.38,-8.82,-57.27,0.28,-0.07,0.17,18.83,45.5424513,-92.9301189,329
4.42,-48.49,83038,1647.37,1436.65,394.5,38.5,-38.7,-8.73,10.79,1255.37,-12.54,-184.84,0.26,-0.06,0.13,19.94,45.5424513,-92.9301189,329
4.43,-48.49,83003,1650.8,1440.07,394.04,38.5,-38.54,-8.84,11.37,1244.5,-8.76,-163.78,0.25,-0.05,0.08,20.73,45.5424513,-92.9301189,329
4.44,-48.49,82949,1656.08,1445.36,393.58,38.5,-38.9,-8.01,10.01,1258.66,-209.88,101.42,0.25,-0.08,0.04,18.41,45.5424513,-92.9301189,329
4.45,-47.94,82907,1660.19,1449.47,393.11,38.5,-38.62,-7.89,10.75,1242.18,-17.49,87.02,0.2,-0.07,0.02,18.13,45.5424513,-92.9301189,329
4.46,-47.94,82845,1666.27,1455.54,392.65,38.5,-38.4,-8.16,10.78,1243.1,-17.24,59.73,0.18,-0.06,0,18.03,45.5424513,-92.9301189,329
4.47,-47.94,82772,1673.42,1462.7,392.19,38.5,-38.31,-7.95,11.72,1252.25,-5.77,-150.97,0.14,-0.06,-0.02,17.5,45.5424513,-92.9301189,329
4.48,-47.4,82758,1674.79,1464.07,391.73,38.5,-38.28,-9.66,10.77,1263,16.08,-90.42,0.12,-0.07,-0.02,17.22,45.5424513,-92.9301189,329
4.49,-47.94,82707,1679.8,1469.07,391.27,38.5,-38.13,-7.47,11.76,1257.26,-98.24,-238.98,0.07,-0.06,-0.02,15.01,45.5424513,-92.9301189,329
4.5,-47.94,82627,1687.65,1476.92,390.8,38.5,-38.36,-9.93,12.01,1273.49,-47.7,154.52,0.02,-0.06,-0.01,15.87,45.5424513,-92.9301189,329
4.5,-47.94,82627,1687.65,1476.92,390.8,38.5,-38.36,-9.93,12.01,1273.49,-47.7,154.52,0.02,-0.06,-0.01,15.87,45.5424513,-92.9301189,329
4.51,-47.94,82584,1691.87,1481.15,390.34,38.5,-38.05,-7.92,11.9,1266.66,-63.14,2.79,0,-0.06,0.01,15.63,45.5424513,-92.9301189,329
4.52,-47.94,82516,1698.55,1487.83,389.87,38.5,-38.08,-9.49,11.33,1265.8,0.39,-48.61,-0.03,-0.07,0.04,15.15,45.5424513,-92.9301189,329
4.53,-47.94,82468,1703.27,1492.55,389.41,38.5,-38,-9.18,11.21,1269.34,-92.93,-95.61,-0.05,-0.06,0.06,14.25,45.5424513,-92.9301189,329
4.54,-47.94,82415,1708.49,1497.76,388.94,38.5,-37.96,-8.99,12.18,1281.19,-151.22,105.88,-0.09,-0.06,0.11,15.76,45.5424513,-92.9301189,329
4.55,-47.4,82370,1712.92,1502.19,388.48,38.5,-37.97,-9.91,10.03,1284.05,-4.06,-77.54,-0.09,-0.07,0.14,15.16,45.5424513,-92.9301189,329
4.56,-47.4,82323,1717.54,1506.82,388.02,38.5,-37.46,-8.92,11.64,1257.75,81.51,0.83,-0.08,-0.07,0.19,14.55,45.5424513,-92.9301189,329
4.57,-47.4,82276,1722.17,1511.45,387.55,38.5,-37.6,-9.19,10.46,1268.25,446.7,212.94,-0.08,-0.07,0.21,12.44,45.5424513,-92.9301189,329
4.58,-46.85,82206,1729.07,1518.35,387.09,38.5,-37.49,-8.77,11.33,1248.96,122.1,78.96,-0.05,-0.09,0.26,12.01,45.5424513,-92.9301189,329
4.59,-46.85,82157,1733.91,1523.18,386.63,38.5,-37.61,-9.4,11.45,1274.53,3.69,-161.28,-0.02,-0.07,0.28,11.24,45.5424513,-92.9301189,329
4.6,-46.85,82137,1735.88,1525.15,386.17,38.5,-37.28,-9.56,11.62,1283.08,3.57,-3.26,-0.01,-0.08,0.31,11.2,45.5424513,-92.9301189,329
4.61,-46.85,82064,1743.09,1532.36,385.71,38.5,-36.92,-9.5,12.28,1270.26,66.62,-67.47,0.04,-0.08,0.33,10.59,45.5424513,-92.9301189,329
4.62,-46.85,82011,1748.32,1537.59,385.25,38.5,-36.92,-8.48,11.38,1285.21,-57.47,2.79,0.07,-0.07,0.34,11.12,45.5424513,-92.9301189,329
4.63,-46.85,81958,1753.56,1542.83,384.79,38.4,-36.97,-9.97,11.17,1279.9,-216.53,-64.84,0.11,-0.08,0.33,13.33,45.5424513,-92.9301189,329
4.64,-46.31,81912,1758.1,1547.38,384.33,38.5,-36.67,-8.91,10.71,1275.02,141.82,73.77,0.15,-0.07,0.33,11.78,45.5424513,-92.9301189,329
4.65,-46.31,81879,1761.37,1550.64,383.87,38.5,-36.67,-9.54,10.88,1291.32,40.31,-200.77,0.17,-0.08,0.31,13.29,45.5424513,-92.9301189,329
4.66,-46.31,81827,1766.51,1555.79,383.42,38.5,-36.58,-9.63,11.72,1292.54,22.73,125.53,0.22,-0.07,0.29,12.02,45.5424513,-92.9301189,329
4.67,-46.31,81769,1772.26,1561.53,382.97,38.5,-36.6,-9.81,11.08,1293.7,7.96,12.49,0.24,-0.07,0.27,11.89,45.5424513,-92.9301189,329
4.68,-46.31,81701,1778.99,1568.27,382.52,38.5,-36.46,-9.42,11.11,1297.36,13.95,-308.87,0.24,-0.06,0.22,14.96,45.5424513,-92.9301189,329
4.69,-46.31,81671,1781.96,1571.24,382.07,38.5,-36.29,-9.19,11.17,1303.22,4.24,-152.25,0.24,-0.06,0.22,16.4,45.5424513,-92.9301189,329
4.7,-45.76,81640,1785.04,1574.31,381.62,38.5,-36.41,-9.33,11.07,1310.18,-48.01,-365.51,0.24,-0.06,0.22,19.34,45.5424513,-92.9301189,329
4.71,-45.76,81601,1788.91,1578.18,381.18,38.5,-36.09,-8.91,11.97,1321.9,19.13,-60.51,0.26,-0.06,0.11,19.94,45.5424513,-92.9301189,329
4.72,-45.76,81550,1793.97,1583.24,380.74,38.5,-36.25,-9.27,11.86,1316.65,12.24,159.83,0.25,-0.06,0.06,19.09,45.5424513,-92.9301189,329
4.73,-45.76,81504,1798.53,1587.81,380.3,38.5,-35.91,-10.06,12.49,1328.79,-393.35,-96.95,0.23,-0.07,0.03,15.94,45.5424513,-92.9301189,329
4.74,-45.76,81456,1803.3,1592.57,379.86,38.5,-35.91,-9.3,11.78,1309.38,-38.42,-32.62,0.19,-0.07,0,15.66,45.5424513,-92.9301189,329
4.75,-45.76,81393,1809.56,1598.83,379.42,38.5,-35.88,-9.38,12.2,1324.28,-9.92,-24.38,0.16,-0.07,-0.01,15.58,45.5424513,-92.9301189,329
4.76,-45.76,81351,1813.73,1603.01,378.97,38.5,-35.91,-9.3,11.89,1330.14,3.69,-18.39,0.11,-0.07,-0.02,15.6,45.5424513,-92.9301189,329
4.77,-45.22,81335,1815.33,1604.6,378.53,38.5,-35.65,-10.13,12.41,1338.01,0.82,-100.79,0.08,-0.06,-0.02,15.28,45.5424513,-92.9301189,329
4.78,-45.22,81274,1821.39,1610.67,378.09,38.4,-35.88,-9.69,11.29,1335.87,14.25,-3.26,0.04,-0.06,-0.01,15.39,45.5424513,-92.9301189,329
4.79,-45.22,81249,1823.88,1613.16,377.65,38.5,-35.66,-9.9,12.22,1334.17,-9.19,-11.8,0,-0.05,0.02,15.24,45.5424513,-92.9301189,329
4.8,-45.22,81168,1831.95,1621.22,377.21,38.5,-35.64,-9.67,11.44,1347.84,-44.41,-240.39,-0.02,-0.06,0.04,13.02,45.5424513,-92.9301189,329
4.81,-45.22,81126,1836.13,1625.41,376.76,38.5,-35.71,-9.84,12.87,1337.52,33.78,-116.36,-0.05,-0.06,0.08,12.12,45.5424513,-92.9301189,329
4.82,-45.22,81071,1841.62,1630.89,376.32,38.5,-35.74,-9.74,12.06,1337.64,45.62,-46.9,-0.07,-0.07,0.11,11.79,45.5424513,-92.9301189,329
4.82,-45.22,81071,1841.62,1630.89,376.32,38.5,-35.74,-9.74,12.06,1337.64,45.62,-46.9,-0.07,-0.07,0.11,11.79,45.5424513,-92.9301189,329
4.83,-44.67,81049,1843.81,1633.09,375.88,38.5,-35.6,-9.84,12.28,1347.9,43.79,58.88,-0.07,-0.07,0.14,12.41,45.5424513,-92.9301189,329
4.84,-44.67,81001,1848.6,1637.87,375.44,38.5,-35.25,-9.75,12.3,1349.06,3.57,-8.38,-0.06,-0.08,0.18,12.32,45.5424513,-92.9301189,329
4.85,-44.67,80954,1853.29,1642.56,375,38.5,-35.1,-9.5,11.88,1340.09,6.56,86.96,-0.07,-0.08,0.22,13.11,45.5424513,-92.9301189,329
4.86,-44.67,80904,1858.28,1647.56,374.56,38.5,-35.21,-10.33,11.72,1340.45,-1.31,-4.11,-0.04,-0.08,0.27,13.09,45.5424513,-92.9301189,329
4.87,-44.67,80878,1860.88,1650.15,374.13,38.4,-35.08,-9.45,10.93,1343.44,2.59,-64.6,-0.03,-0.08,0.29,12.63,45.5424513,-92.9301189,329
4.88,-44.67,80810,1867.68,1656.95,373.69,38.4,-34.78,-10.52,11.41,1344.42,14.25,29.89,0.01,-0.09,0.32,12.65,45.5424513,-92.9301189,329
4.89,-44.67,80780,1870.68,1659.95,373.25,38.5,-34.88,-9.91,11.09,1335.14,4.06,148.42,0.06,-0.09,0.33,13.09,45.5424513,-92.9301189,329
4.9,-44.13,80755,1873.18,1662.45,372.82,38.5,-34.6,-10.28,11.58,1338.25,-4.37,-37.31,0.08,-0.07,0.33,13.08,45.5424513,-92.9301189,329
4.91,-44.13,80698,1878.88,1668.15,372.38,38.5,-34.41,-10.17,10.91,1328.79,-10.1,6.27,0.13,-0.09,0.33,13.18,45.5424513,-92.9301189,329
4.92,-44.13,80636,1885.09,1674.36,371.95,38.5,-34.62,-9.63,13.05,1332.4,-27.44,-22.61,0.17,-0.07,0.32,13.51,45.5424513,-92.9301189,329
4.93,-44.13,80624,1886.29,1675.56,371.52,38.5,-34.39,-9.89,11.2,1350.28,-14.68,-55.32,0.22,-0.08,0.3,13.94,45.5424513,-92.9301189,329
4.94,-44.13,80583,1890.4,1679.67,371.09,38.5,-34.65,-10.18,13.08,1344.6,-1.99,-264.19,0.24,-0.07,0.27,16.02,45.5424513,-92.9301189,329
4.95,-44.13,80528,1895.91,1685.18,370.66,38.5,-34.24,-10.14,11.54,1342.89,-9.25,-60.08,0.25,-0.06,0.23,16.61,45.5424513,-92.9301189,329
4.96,-44.13,80495,1899.22,1688.49,370.24,38.5,-34.65,-10.1,12.75,1339.48,-4.06,-11.44,0.27,-0.06,0.18,16.73,45.5424513,-92.9301189,329
4.97,-43.59,80426,1906.14,1695.42,369.81,38.4,-34,-10.86,12.44,1338.68,-11.32,-71.56,0.27,-0.07,0.15,17.44,45.5424513,-92.9301189,329
4.98,-43.59,80386,1910.16,1699.43,369.39,38.5,-34.06,-9.67,11.77,1338.32,-3.57,-19,0.26,-0.06,0.11,17.61,45.5424513,-92.9301189,329
4.99,-43.59,80324,1916.38,1705.66,368.97,38.4,-34.04,-9.75,11.17,1342.59,15.59,-16.75,0.25,-0.08,0.08,17.83,45.5424513,-92.9301189,329
5,-43.59,80304,1918.39,1707.67,368.56,38.4,-33.95,-8.97,11.91,1334.23,13.15,-155.97,0.23,-0.07,0.03,19.06,45.5424513,-92.9301189,329
5.01,-43.04,80268,1922.01,1711.29,368.14,38.5,-33.79,-9.66,12.16,1328.73,1.19,80.91,0.19,-0.07,0,18.62,45.5424513,-92.9301189,329
5.02,-43.04,80226,1926.23,1715.51,367.72,38.5,-33.88,-9.37,12.73,1335.51,10.53,-11.01,0.16,-0.07,-0.01,18.75,45.5424513,-92.9301189,329
5.03,-43.59,80145,1934.38,1723.66,367.31,38.4,-33.81,-10.01,12.37,1339.17,14.62,-189.79,0.12,-0.07,-0.01,19.2,45.5424513,-92.9301189,329
5.04,-43.04,80134,1935.49,1724.77,366.9,38.4,-33.68,-9.59,11.94,1329.59,-1.25,-107.93,0.07,-0.06,-0.03,19.19,45.5424513,-92.9301189,329
5.05,-43.04,80075,1941.43,1730.71,366.48,38.5,-33.61,-10.17,12.12,1348.02,19.99,-37.93,0.04,-0.05,-0.02,19.32,45.5424513,-92.9301189,329
5.06,-43.04,80046,1944.35,1733.63,366.07,38.4,-33.25,-9.98,11.81,1338.56,17.79,-18.21,0,-0.06,0.01,19.41,45.5424513,-92.9301189,329
5.07,-43.04,79990,1950,1739.27,365.66,38.4,-33.02,-10.12,12.57,1344.36,9.98,-11.68,-0.02,-0.07,0.03,19.42,45.5424513,-92.9301189,329
5.08,-43.04,79950,1954.03,1743.3,365.25,38.5,-33.32,-9.77,11.96,1332.27,-4.98,14.51,-0.05,-0.07,0.07,19.5,45.5424513,-92.9301189,329
5.09,-43.04,79939,1955.14,1744.41,364.84,38.4,-33.22,-9.39,13.35,1337.89,6.93,-64.48,-0.08,-0.07,0.1,18.95,45.5424513,-92.9301189,329
5.1,-43.04,79864,1962.71,1751.98,364.43,38.4,-32.78,-9.54,11.49,1332.15,11.14,10.54,-0.08,-0.05,0.14,19.08,45.5424513,-92.9301189,329
5.11,-42.5,79815,1967.65,1756.93,364.02,38.5,-33.25,-9.64,12.67,1329.28,2.84,-10.89,-0.07,-0.07,0.18,18.98,45.5424513,-92.9301189,329
5.12,-42.5,79801,1969.07,1758.34,363.61,38.4,-32.81,-8.36,11.53,1324.09,18.83,-14.91,-0.07,-0.06,0.23,18.79,45.5424513,-92.9301189,329
5.13,-42.5,79728,1976.44,1765.72,363.2,38.4,-33,-10,12.12,1326.54,-10.29,-23.89,-0.05,-0.07,0.25,18.62,45.5424513,-92.9301189,329
5.14,-42.5,79726,1976.65,1765.92,362.79,38.4,-32.67,-9.45,11.06,1316.53,-12.73,-30.17,-0.02,-0.08,0.29,18.46,45.5424513,-92.9301189,329
5.14,-42.5,79726,1976.65,1765.92,362.79,38.4,-32.67,-9.45,11.06,1316.53,-12.73,-30.17,-0.02,-0.08,0.29,18.46,45.5424513,-92.9301189,329
5.15,-42.5,79661,1983.22,1772.49,362.39,38.4,-32.49,-9.96,10.62,1317.81,6.13,-13.08,0.01,-0.07,0.31,18.34,45.5424513,-92.9301189,329
5.16,-41.95,79621,1987.26,1776.54,361.98,38.4,-32.73,-9.53,11.76,1332.94,24.87,-23.09,0.05,-0.08,0.32,18.02,45.5424513,-92.9301189,329
5.17,-41.95,79598,1989.59,1778.87,361.57,38.4,-32.07,-8.82,10.98,1312.8,-6.62,-11.92,0.09,-0.07,0.34,18.06,45.5424513,-92.9301189,329
5.18,-41.95,79554,1994.05,1783.32,361.17,38.4,-32.48,-9.86,11.02,1310.12,-8.94,-11.31,0.12,-0.08,0.34,18.16,45.5424513,-92.9301189,329
5.19,-41.95,79508,1998.7,1787.98,360.77,38.5,-32.15,-9.17,10.9,1310.42,3.75,-87.55,0.18,-0.08,0.32,18.39,45.5424513,-92.9301189,329
5.2,-41.95,79438,2005.8,1795.07,360.37,38.5,-32.31,-10.65,10.85,1306.94,20.6,-14.55,0.2,-0.07,0.31,18.29,45.5424513,-92.9301189,329
5.21,-41.41,79428,2006.81,1796.09,359.97,38.4,-32.12,-9.74,11.71,1293.82,-4.37,-148.4,0.22,-0.07,0.27,19.42,45.5424513,-92.9301189,329
5.22,-41.41,79380,2011.68,1800.95,359.57,38.4,-31.94,-8.32,10.93,1292.05,-9.55,-5.33,0.24,-0.07,0.23,19.51,45.5424513,-92.9301189,329
5.23,-41.41,79327,2017.06,1806.33,359.17,38.4,-32.09,-9.9,12.42,1293.27,4.24,-5.82,0.26,-0.07,0.21,19.56,45.5424513,-92.9301189,329
5.23,-41.41,79327,2017.06,1806.33,359.17,38.4,-32.09,-9.9,12.42,1293.27,4.24,-5.82,0.26,-0.07,0.21,19.56,45.5424513,-92.9301189,329
5.24,-41.41,79290,2020.81,1810.09,358.78,38.5,-31.74,-9.06,12.28,1299.98,4.24,-39.94,0.27,-0.07,0.17,19.95,45.5424513,-92.9301189,329
5.25,-41.41,79276,2022.23,1811.51,358.38,38.5,-31.68,-9.93,10.92,1287.29,-10.71,-3.01,0.27,-0.05,0.12,19.96,45.5424513,-92.9301189,329
5.26,-40.86,79239,2025.99,1815.27,357.99,38.4,-31.38,-10.56,11.16,1292.29,7.84,-47.75,0.27,-0.06,0.08,20.43,45.5424513,-92.9301189,329
5.27,-40.86,79197,2030.26,1819.53,357.6,38.5,-31.44,-9.82,10.18,1278.68,-10.04,-11.07,0.24,-0.08,0.04,20.46,45.5424513,-92.9301189,329
5.28,-40.86,79129,2037.17,1826.45,357.21,38.4,-31.34,-9.32,10.7,1279.42,14.98,24.27,0.2,-0.08,0.03,20.42,45.5424513,-92.9301189,329
5.29,-40.86,79108,2039.31,1828.58,356.82,38.4,-31.07,-9.24,10.27,1259.64,-23.1,1.08,0.19,-0.07,0,20.21,45.5424513,-92.9301189,329
5.3,-40.32,79057,2044.5,1833.77,356.44,38.4,-31.14,-9.17,9.49,1253.84,-5.77,-5.82,0.14,-0.07,-0.02,20.17,45.5424513,-92.9301189,329
